0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015,0.015,0.035,0.015,0.5,0.01,0.5,0.075,0.02,0.04,0.18,0.03,0.5,0.115,0.5,0.07,0.08,0.0600000000000001,0.035,0.5,0.03,0.04,0.125,0.5,0.025,0.0600000000000001,0.055,0.075,0.02,0.035,0.5,0.5,0.04,0.045,0.03,0.0649999999999999,0.5,0.5,0.5,0.46
0.015,0.015,0.035,0.015,0.145,0.5,0.05,0.5,0.115,0.045,0.0649999999999999,0.015,0.055,0.04,0.04,0.5,0.11,0.04,0.035,0.0600000000000001,0.5,0.5,0.425,0.05,0.03,0.02,0.025,0.04,0.03,0.5,0.04,0.5,0.035,0.5,0.03,0.5,0.5,0.5,0.485,0.105
0.015,0.015,0.035,0.5,0.04,0.02,0.055,0.07,0.0600000000000001,0.5,0.175,0.0649999999999999,0.5,0.5,0.5,0.075,0.5,0.105,0.13,0.05,0.03,0.5,0.02,0.095,0.025,0.035,0.035,0.03,0.035,0.035,0.5,0.5,0.055,0.035,0.03,0.5,0.49,0.04,0.03,0.0600000000000001
0.015,0.015,0.035,0.5,0.165,0.01,0.055,0.0649999999999999,0.5,0.5,0.085,0.5,0.0649999999999999,0.1,0.5,0.18,0.04,0.085,0.045,0.09,0.5,0.5,0.0649999999999999,0.09,0.03,0.0649999999999999,0.055,0.0600000000000001,0.02,0.035,0.5,0.015,0.5,0.03,0.5,0.5,0.0600000000000001,0.5,0.03,0.0600000000000001
0.015,0.015,0.035,0.5,0.0600000000000001,0.01,0.04,0.5,0.03,0.085,0.05,0.075,0.5,0.075,0.045,0.5,0.5,0.045,0.5,0.5,0.03,0.04,0.02,0.5,0.025,0.035,0.035,0.03,0.035,0.04,0.04,0.5,0.5,0.5,0.485,0.075,0.5,0.5,0.045,0.0600000000000001
0.015,0.015,0.035,0.05,0.04,0.04,0.05,0.5,0.5,0.5,0.075,0.025,0.035,0.04,0.07,0.5,0.05,0.04,0.035,0.0600000000000001,0.5,0.0649999999999999,0.02,0.0600000000000001,0.025,0.5,0.5,0.085,0.035,0.035,0.04,0.015,0.04,0.035,0.045,0.035,0.075,0.5,0.495,0.5
0.015,0.015,0.035,0.015,0.115,0.5,0.5,0.5,0.465,0.5,0.48,0.5,0.085,0.5,0.5,0.18,0.085,0.5,0.035,0.09,0.03,0.09,0.02,0.5,0.025,0.5,0.055,0.035,0.025,0.5,0.5,0.5,0.1,0.0649999999999999,0.5,0.035,0.03,0.025,0.5,0.0600000000000001
0.015,0.015,0.035,0.015,0.5,0.045,0.05,0.5,0.035,0.045,0.5,0.09,0.5,0.5,0.055,0.0649999999999999,0.08,0.08,0.5,0.075,0.03,0.5,0.5,0.0600000000000001,0.5,0.045,0.5,0.03,0.035,0.07,0.04,0.5,0.04,0.035,0.075,0.5,0.12,0.09,0.5,0.5
0.015,0.015,0.035,0.5,0.055,0.025,0.015,0.07,0.02,0.05,0.5,0.02,0.0600000000000001,0.5,0.045,0.1,0.055,0.5,0.035,0.03,0.5,0.0649999999999999,0.0649999999999999,0.0649999999999999,0.5,0.04,0.5,0.045,0.5,0.5,0.495,0.015,0.05,0.5,0.03,0.12,0.03,0.5,0.41,0.5
0.015,0.015,0.035,0.025,0.5,0.5,0.015,0.5,0.02,0.11,0.0649999999999999,0.05,0.095,0.0600000000000001,0.5,0.5,0.1,0.08,0.04,0.5,0.0649999999999999,0.5,0.02,0.5,0.5,0.09,0.03,0.08,0.02,0.035,0.05,0.5,0.5,0.04,0.045,0.035,0.5,0.035,0.5,0.105
0.015,0.015,0.035,0.015,0.04,0.01,0.0649999999999999,0.135,0.5,0.0649999999999999,0.05,0.5,0.5,0.5,0.0649999999999999,0.5,0.04,0.07,0.5,0.035,0.03,0.5,0.5,0.075,0.03,0.5,0.035,0.03,0.5,0.5,0.04,0.015,0.04,0.5,0.03,0.5,0.03,0.5,0.5,0.0649999999999999
0.015,0.015,0.035,0.015,0.5,0.045,0.5,0.5,0.245,0.05,0.095,0.05,0.08,0.04,0.07,0.5,0.11,0.045,0.5,0.5,0.03,0.5,0.02,0.5,0.11,0.04,0.5,0.5,0.435,0.5,0.5,0.07,0.04,0.045,0.035,0.04,0.03,0.02,0.03,0.0600000000000001
0.015,0.015,0.035,0.015,0.5,0.015,0.5,0.0600000000000001,0.035,0.5,0.14,0.04,0.04,0.045,0.5,0.05,0.095,0.045,0.5,0.41,0.035,0.5,0.02,0.0600000000000001,0.03,0.03,0.025,0.0649999999999999,0.5,0.04,0.5,0.055,0.13,0.04,0.045,0.5,0.03,0.085,0.055,0.5
0.015,0.015,0.035,0.175,0.05,0.5,0.07,0.0600000000000001,0.5,0.05,0.05,0.03,0.5,0.04,0.5,0.05,0.5,0.5,0.09,0.5,0.025,0.105,0.025,0.105,0.025,0.025,0.085,0.5,0.5,0.03,0.04,0.5,0.5,0.04,0.035,0.035,0.0600000000000001,0.055,0.5,0.085
0.015,0.015,0.035,0.045,0.5,0.235,0.02,0.19,0.035,0.185,0.07,0.03,0.04,0.5,0.5,0.045,0.5,0.045,0.5,0.03,0.12,0.5,0.5,0.0600000000000001,0.025,0.035,0.5,0.03,0.5,0.035,0.5,0.015,0.5,0.035,0.03,0.035,0.04,0.035,0.5,0.465
0.015,0.015,0.035,0.165,0.5,0.085,0.0649999999999999,0.07,0.025,0.5,0.0649999999999999,0.035,0.5,0.5,0.5,0.115,0.5,0.0600000000000001,0.5,0.485,0.035,0.5,0.5,0.5,0.365,0.025,0.025,0.5,0.04,0.5,0.04,0.015,0.045,0.035,0.115,0.07,0.5,0.5,0.03,0.5
0.015,0.015,0.035,0.12,0.075,0.5,0.47,0.16,0.5,0.5,0.05,0.11,0.5,0.5,0.0649999999999999,0.19,0.5,0.035,0.035,0.035,0.025,0.5,0.5,0.0600000000000001,0.5,0.495,0.5,0.5,0.34,0.04,0.04,0.5,0.045,0.5,0.03,0.035,0.055,0.5,0.09,0.0600000000000001
0.015,0.015,0.035,0.035,0.05,0.01,0.5,0.13,0.035,0.05,0.04,0.5,0.07,0.5,0.045,0.05,0.04,0.5,0.035,0.0649999999999999,0.03,0.035,0.05,0.5,0.025,0.025,0.5,0.0649999999999999,0.02,0.04,0.075,0.04,0.045,0.0600000000000001,0.5,0.5,0.5,0.02,0.5,0.495
0.015,0.015,0.035,0.5,0.04,0.5,0.02,0.075,0.075,0.045,0.0600000000000001,0.09,0.04,0.5,0.075,0.04,0.0649999999999999,0.045,0.5,0.05,0.5,0.5,0.02,0.5,0.025,0.5,0.035,0.5,0.0600000000000001,0.5,0.04,0.5,0.04,0.035,0.03,0.0600000000000001,0.5,0.035,0.03,0.095
0.015,0.015,0.035,0.105,0.05,0.01,0.12,0.0649999999999999,0.035,0.07,0.5,0.025,0.055,0.5,0.045,0.5,0.5,0.04,0.135,0.5,0.5,0.07,0.5,0.5,0.095,0.5,0.5,0.035,0.5,0.055,0.5,0.5,0.04,0.04,0.5,0.055,0.03,0.035,0.03,0.0600000000000001
0.015,0.015,0.035,0.015,0.055,0.01,0.11,0.0600000000000001,0.5,0.045,0.5,0.145,0.5,0.5,0.125,0.5,0.135,0.5,0.16,0.03,0.03,0.055,0.5,0.1,0.0649999999999999,0.5,0.5,0.5,0.5,0.415,0.055,0.015,0.5,0.055,0.5,0.5,0.03,0.5,0.03,0.5
0.015,0.015,0.035,0.5,0.04,0.07,0.03,0.145,0.02,0.075,0.0649999999999999,0.03,0.5,0.05,0.045,0.5,0.085,0.5,0.5,0.455,0.03,0.5,0.5,0.0600000000000001,0.05,0.03,0.035,0.03,0.02,0.035,0.04,0.5,0.04,0.5,0.03,0.11,0.03,0.5,0.5,0.5
0.015,0.015,0.035,0.025,0.055,0.045,0.045,0.18,0.05,0.13,0.5,0.03,0.5,0.04,0.5,0.05,0.5,0.075,0.5,0.11,0.035,0.5,0.02,0.0600000000000001,0.5,0.12,0.5,0.03,0.5,0.1,0.5,0.475,0.105,0.5,0.045,0.025,0.5,0.025,0.0600000000000001,0.5
0.015,0.015,0.035,0.15,0.5,0.045,0.0600000000000001,0.5,0.045,0.04,0.5,0.5,0.04,0.1,0.5,0.04,0.045,0.04,0.5,0.5,0.5,0.4,0.5,0.16,0.055,0.04,0.035,0.5,0.02,0.035,0.05,0.015,0.075,0.04,0.03,0.5,0.5,0.035,0.1,0.12
0.015,0.015,0.035,0.18,0.045,0.0649999999999999,0.025,0.5,0.03,0.5,0.05,0.025,0.04,0.5,0.5,0.5,0.055,0.5,0.11,0.5,0.0649999999999999,0.0649999999999999,0.0600000000000001,0.5,0.145,0.03,0.025,0.03,0.02,0.5,0.405,0.015,0.5,0.5,0.045,0.49,0.03,0.055,0.5,0.055
0.015,0.015,0.035,0.0649999999999999,0.5,0.49,0.5,0.07,0.05,0.055,0.5,0.455,0.5,0.04,0.04,0.045,0.5,0.0649999999999999,0.5,0.385,0.145,0.095,0.015,0.0600000000000001,0.5,0.5,0.035,0.5,0.5,0.04,0.5,0.025,0.455,0.04,0.045,0.5,0.03,0.13,0.5,0.085
0.015,0.015,0.035,0.075,0.5,0.045,0.02,0.5,0.035,0.5,0.05,0.5,0.5,0.48,0.5,0.1,0.055,0.045,0.035,0.1,0.03,0.03,0.035,0.09,0.025,0.5,0.5,0.05,0.5,0.03,0.055,0.04,0.5,0.045,0.5,0.5,0.465,0.09,0.5,0.1
0.015,0.015,0.035,0.5,0.14,0.165,0.5,0.1,0.05,0.5,0.48,0.5,0.1,0.04,0.045,0.045,0.5,0.5,0.035,0.045,0.115,0.04,0.135,0.495,0.025,0.045,0.5,0.48,0.08,0.055,0.5,0.015,0.5,0.5,0.5,0.045,0.5,0.5,0.11,0.08
